1,19,19,1,0,1,1,7,91,0,0,1,1,1,3,1,7,1.5,1.6667,1.6667,3.75,3.3333,3.25,0,0,0,0
1,19,19,1,0,2,1,11,55,0,0,0,0,0,0,0,0,2.125,1.3333,2,2.5,3.3333,3,0,0,0.5,0
2,18,18,2,1,2,3,13,58,0,0,0,5,3,0,0,8,1.625,3,1.6667,2.25,2.6667,3.5,0.5,0,1,0
1,17,17,1,0,2,2,1,49,0,0,1,2,2,0,1,6,2,1.3333,2,2.25,3,2.75,0,0,0,0
2,18,18,2,0,2,1,11,67,0,0,2,0,0,0,0,2,2,1.3333,1,3.5,3.6667,3.5,1,0,0,0
1,17,17,1,0,2,1,5,75,3.3,3.25,0,5,5,0,3,13,1,2,1.3333,1,2,1,0,0,0,0
1,18,18,1,0,2,1,8,62,4.6,5.375,0,3,0,2,0,5,2.625,2,2,2.5,2.6667,3,1,0,0,0
2,19,19,2,1,2,1,9,58,5.6,5.75,1,6,0,4,0,11,1.5,3,1,3,3,2.5,3,0,0,0
2,18,18,2,0,2,1,12,64,3.7,5,2,10,3,0,1,16,2.75,3.3333,2,2.25,1.6667,2.25,1,0,1,0
2,18,18,2,1,2,6,3,51,4.4,5.125,1,6,4,2,3,16,2.375,2.6667,1.6667,1.75,2.6667,1.5,1,0,0,0
2,17,17,2,1,2,2,1,77,4.3,3.25,9,9,4,4,3,29,3.875,4,1,1,1,2.5,2,0,0,0
2,19,19,2,1,2,2,2,76,4.2,3.75,1,8,3,3,1,16,2.75,2,2,2.25,2.6667,2.25,1,0,0,0
2,19,19,2,1,2,1,1,73,5.5,5.625,0,2,0,1,0,3,1.875,2.6667,1.3333,2.75,3,3.25,0,0,2,0
2,19,19,2,0,2,1,12,58,4.7,4.875,0,2,2,1,0,5,2.25,2.3333,1,2,2.6667,2.75,1,0,1,0
2,19,19,2,0,2,6,11,49,5,4.5,0,1,0,0,0,1,1.75,2,1,4,4,4,1,0,1,0
1,18,18,1,1,2,1,11,48,5.8,5.625,6,8,7,5,3,29,2.625,2,1.3333,2.5,3.6667,3.25,0,0,0,0
2,19,19,2,1,2,6,2,68,5.3,4.625,4,9,5,4,3,25,3.25,3,3.3333,2,3,2.75,2,0,1,0
2,19,19,2,1,2,1,6,58,4.3,4.875,7,9,1,3,1,21,3.25,3,1,1.75,1.6667,1.5,1,0,0,0
2,19,19,2,1,2,1,2,90,4,4.375,4,4,1,0,0,9,2.75,4,2,1.5,1,1.75,1,0,0,0
1,18,18,1,0,2,1,11,79,5,4.375,5,5,1,2,0,13,2.375,3,1,3,2.3333,2,0,0,1,0
1,19,19,1,1,2,3,11,65,5.3,5,1,3,0,0,0,4,2.25,2.3333,2,3,2.3333,2.5,2,0,0,0
2,19,19,2,1,2,1,3,86,4.7,2.25,3,7,4,1,2,17,2.5,4,1.6667,1.5,2,2.25,2,0,0,0
2,18,18,2,1,2,1,8,64,5.2,4.625,7,6,7,1,2,23,2.75,2.6667,1.3333,2.5,2.6667,2.25,4,0,0,1
2,17,17,2,1,2,3,6,55,3,4.375,4,3,1,0,0,8,2.375,3.3333,1.3333,1.75,1.6667,2,0,0,0,0
2,18,18,2,1,2,2,1,65,3.5,3.125,1,6,6,3,2,18,2.875,2.3333,2,2.5,3.3333,2.5,1,0,2,0
1,18,18,1,1,1,6,6,60,4.7,3.375,3,7,6,0,2,18,2,2,1.6667,2.25,3,2.5,0,0,0,0
2,18,18,2,1,2,1,1,84,3.7,4.375,2,6,1,1,1,11,2,3.6667,1,1.75,1.6667,1.5,0,0,1,0
2,18,18,2,1,2,6,12,45,5.5,5.875,6,6,1,2,1,16,3,3.3333,1,2,1,2.25,2,0,0,0
2,16,16,2,1,2,1,7,97,2.1,3.5,8,12,7,3,3,33,2,3.6667,1,2,1.3333,1.75,0,0,0,0
2,19,19,2,0,2,1,11,53,5.6,5.75,1,2,0,0,0,3,1.625,2,1,2.5,4,3.25,2,0,0,0
2,19,19,2,1,2,1,2,60,4.3,2.75,2,7,4,1,2,16,1.75,3,1,2.25,2.3333,1.75,0,0,0,0
2,18,18,2,1,1,2,2,95,4.2,4.5,2,6,4,0,0,12,2.125,2.3333,1.3333,2,2,2.5,8,0,1,1
2,18,18,2,1,2,1,1,54,4.7,4.25,6,7,2,3,3,21,2.5,3.6667,1.6667,1.5,2.3333,2.25,1,1,0,0
2,18,18,2,1,2,1,3,58,4,4.75,5,10,7,3,3,28,3.25,4,1.6667,1.5,2,2.25,2,0,0,0
2,19,19,2,1,2,1,11,86,4.5,5.125,8,4,3,2,0,17,3.25,3,1.3333,2.25,2.6667,2.25,3,0,1,1
2,18,18,2,1,2,1,3,91,3.7,4,1,5,0,0,3,9,2.375,3.3333,2,1.75,2,1.75,0.75,0,0,0
2,19,19,2,1,2,1,9,75,3.1,4,0,4,5,0,0,9,2.125,2.3333,1.3333,2.25,3.3333,2.5,4,0,1,0
2,18,18,2,1,2,1,1,67,4.6,5.125,0,5,7,1,1,14,2.25,3.3333,2,3,3,2.75,2,1,1,0
2,16,16,2,0,1,1,10,64,4.7,5.125,3,8,1,0,0,12,2.375,3.3333,1.6667,2,2.3333,1.5,0.2,1,0,0
2,18,18,2,1,2,2,12,63,5.4,4.25,2,5,1,0,1,9,2.25,1.6667,1.6667,3,4,4,0.33,0,1,0
1,18,18,1,0,2,1,14,43,4.5,5.25,1,1,0,0,0,2,1.5,2,1.3333,3.75,3.3333,4,1,0,0,0
2,18,18,2,0,2,1,10,57,5.7,6,0,3,0,0,0,3,1.5,2.3333,1.3333,3,3,3,1,0,1,0
2,19,19,2,0,2,1,12,56,5.5,5.875,0,1,0,0,0,1,1.75,1.3333,1,3.75,4,4,1,0,1,0
1,19,19,1,1,2,1,11,83,4.5,4.75,3,4,1,0,0,8,1.5,1.6667,1.3333,2.75,1.6667,3,24,1,1,0
1,19,19,1,1,1,1,2,95,3.6,4.75,7,9,7,6,3,32,3.5,3.6667,2,2,1,1.5,0,0,0,0
2,19,19,2,1,2,2,1,70,4.9,4.5,5,10,4,0,2,21,2.125,3.6667,2,3.5,2.3333,3.75,0,0,0,0
2,18,18,2,0,2,1,12,47,4.6,4.875,0,2,0,0,0,2,2.375,1.6667,1,3.5,3.6667,3.75,0,0,0,0
2,19,19,2,1,2,1,8,63,5.6,3.875,3,4,1,0,1,9,1.75,2.6667,1,2,2,2.25,1,0,1,0
2,18,18,2,0,2,3,1,47,4,5.25,0,2,0,0,0,2,2,1.6667,1.3333,3.5,2.6667,3.5,2,0,0,1
1,19,19,1,0,2,1,11,61,4.7,5,0,5,1,2,0,8,2.5,2.6667,1.3333,3,3,2.5,0.25,0,1,0
2,18,18,2,1,2,6,12,79,2.8,4.5,3,8,2,3,0,16,3.375,2.3333,2.6667,2.25,2.3333,2.25,1,0,1,0
1,19,19,1,1,2,1,1,44,5.2,5.75,2,6,6,0,0,14,2.75,3.6667,2,2.75,2.6667,2.5,2,0,2,0
2,19,19,2,1,2,1,1,54,4.1,5.25,2,5,0,0,1,8,1.875,3.3333,1,2.75,2.6667,3,1,0,0,0
1,19,19,1,0,2,1,11,53,4.8,5,0,3,0,0,0,3,2,2.6667,2.3333,3.5,3.3333,3.5,1,0,1,0
2,19,19,2,0,2,1,14,44,5.3,5.125,0,2,0,0,0,2,1.25,2,1,4,4,4,1,1,0.5,0
1,19,19,1,0,2,1,11,65,4.8,5.25,0,2,0,1,0,3,1.875,2,1,3,3,3,1,1,0,0
1,19,19,1,1,1,1,1,63,4.1,4.75,1,6,5,1,1,14,2.125,2.6667,2,1.75,3,3.5,5,0,0,1
2,17,17,2,0,2,2,13,64,4.7,4.375,0,1,0,0,0,1,1.125,3.3333,1,3.5,3.6667,4,0,0,0,0
2,18,18,2,0,2,2,11,49,3.5,3.75,2,0,0,0,0,2,2.25,2,1.3333,3,3,3,1,0,0,0
1,19,19,1,1,2,1,1,114,4,4.375,3,8,5,5,3,24,2.625,4,1.6667,1.5,2.3333,1.5,0,0,0,1
1,18,18,1,1,2,1,8,66,4.4,4.75,4,1,7,1,0,13,2.25,3,1.6667,3,2.6667,2.75,1,0,0,0
2,18,18,2,1,2,2,3,95,4.7,4.25,9,5,3,0,1,18,3.5,2.3333,1,2.25,1,2.5,1,0,0,0
1,18,18,1,1,2,1,11,94,5.4,5.125,1,6,0,1,2,10,2,3,1,1.5,1,2,1,1,1,0
1,19,19,1,0,2,3,8,51,3.7,4.25,0,0,0,0,0,0,1.25,2.3333,1,4,3.3333,3.5,0,0,1,0
2,16,16,2,0,2,1,14,84,4.9,5.375,2,4,0,1,0,7,1.75,3.6667,1.3333,1.5,2.6667,2.25,2,1,1,0
2,17,17,2,1,2,1,8,91,5.5,4.75,4,9,4,3,3,23,2,3.3333,1,2,1.6667,2.5,1,0,0,0
2,19,19,2,1,2,2,1,85,4.3,4.875,3,5,5,0,2,15,1.875,3.3333,1.3333,3.25,4,3.75,0,0,0,0
2,19,19,2,1,2,3,11,80,5.2,5.625,1,0,0,0,0,1,1.75,2,2.3333,3,2.6667,2.5,1,0,1,0
2,16,16,2,0,2,6,12,58,4.8,5.125,1,1,0,0,0,2,1.875,1.3333,1,3.5,3.3333,3,1,0,0,0
2,16,16,2,0,2,2,7,74,4.8,5,0,3,5,0,0,8,1.5,2,1.3333,2.75,3,3.25,0,0,0,0
2,16,16,2,1,2,2,8,84,5.4,4.25,1,1,0,0,0,2,2.375,2,2,2,2.6667,2.25,1,0,0,0
2,19,19,2,1,2,7,12,96,4.2,5.75,1,2,0,0,0,3,2.25,2.3333,1,2.75,2.6667,2.75,3,0,0,1
2,19,19,2,0,2,6,14,44,4.9,5.375,0,0,0,0,0,0,1.5,2.6667,1,3.75,4,3.5,2,0,0,0
1,16,16,1,0,2,3,12,78,3.4,4.375,2,5,2,3,0,12,1.875,3.3333,1.3333,2.75,2.3333,1.75,0,0,0,0
2,16,16,2,0,2,1,6,66,4.1,4.5,4,2,1,0,1,8,1.625,3.3333,1,2.5,3.6667,2.5,1.5,0,0,0
2,17,17,2,0,2,1,11,55,4.8,5.375,2,2,0,0,0,4,1.625,2,2,2.5,3,3,20,0,0,0
2,17,17,2,1,2,1,11,64,4.9,5.5,0,3,1,0,0,4,1.75,2.6667,1,3,3,2.75,2,0,0,0
1,17,17,1,1,2,6,4,62,4.6,4.625,5,3,5,3,0,16,2.375,2.3333,1.3333,2.25,2.6667,3,1,1,0,0
1,19,19,1,0,1,1,1,73,2.6,2.125,5,1,0,0,0,6,2.25,2.6667,2,2,2,2,1,0,0,0
2,18,18,2,1,2,1,10,45,5.8,6,3,9,1,1,1,15,2.375,3,1.6667,2.75,2.6667,3,1,0,0,0
2,19,19,2,1,2,1,14,100,4.8,4.875,0,6,1,2,0,9,1.625,3,1,2.25,3,2.25,2,0,2,1
1,17,17,1,1,2,1,5,83,4.8,4.375,3,6,4,3,2,18,2.375,3,1.6667,2.75,2.6667,2.5,0,1,0,0
2,18,18,2,1,2,2,1,47,3.8,4.875,0,2,4,1,0,7,1.625,2.6667,1.3333,2.5,4,3,5,1,2,0
1,18,18,1,0,2,1,1,39,2.7,3.625,4,5,1,0,0,10,2,2.3333,1,1.75,2,2.5,2,0,0,1
2,19,19,2,1,2,1,7,71,4.7,5.625,9,9,3,3,3,27,3.5,4,1.6667,2,2.3333,1.5,1,0,2,0
2,18,18,2,0,2,3,10,80,4.5,4.875,0,4,1,0,0,5,1.625,2.6667,1,3.25,3.3333,3,1,0,1,0
2,18,18,2,0,2,6,13,83,4.6,5,2,6,0,0,0,8,1.875,3.6667,1,1.75,2.3333,2.5,2,0,0,0
1,18,18,1,0,2,1,11,68,5.8,5.125,1,0,0,0,0,1,1.875,2.3333,1.3333,3.75,3.3333,3,0,0,1,0
1,19,19,1,0,2,1,7,77,5,5.125,0,1,0,0,0,1,2.125,2,1,3.5,3.3333,3.25,1,0,2,0
1,19,19,1,0,2,2,6,82,3.4,3.625,1,1,0,0,0,2,2.125,1,1.6667,3,3,2.75,0,0,1,0
2,19,19,2,1,2,1,5,56,5.3,5.75,7,10,6,7,3,33,2.5,3.6667,2.6667,1,1,1,1,0,1,0
1,18,18,1,0,2,1,13,50,5.1,4.375,0,0,0,0,0,0,1.625,1.3333,1.3333,3.75,4,3.75,0,1,0.5,0
1,19,19,1,0,2,1,1,85,4.8,5.5,4,5,1,0,0,10,2.5,3,1.3333,1.5,1.3333,2.25,1,0,0.5,0
2,19,19,2,1,2,1,11,49,3.4,4.375,4,3,0,0,0,7,2.875,2,1.3333,2.75,2.6667,3,1,0,1,0
2,16,16,2,1,2,1,4,81,3.7,4.375,6,8,7,3,2,26,3,3.3333,2,1.25,2,1.5,18,1,0,0
2,19,19,2,1,2,1,4,78,3.9,3.5,5,8,5,3,1,22,2.375,2.6667,1.3333,2.75,2,2,1,0,1,0
2,19,19,2,1,2,1,12,44,6,5.25,2,0,1,2,0,5,1.75,2,1,4,4,4,2,0,1,0
2,18,18,2,1,2,2,11,66,5.1,4.375,3,8,4,4,1,20,2,3.6667,1.3333,2.5,3.3333,3.25,1,0,1,1
2,18,18,2,1,2,1,7,52,5.4,5.375,2,3,0,3,0,8,2.5,2,1.3333,2.75,2.6667,2.5,2,0,1,0
1,18,18,1,0,2,1,5,91,4.3,4.875,6,4,4,1,0,15,2.625,2.3333,1.6667,2.5,3,2.5,0,1,1,1
1,18,18,1,0,2,1,10,55,4.4,4.75,3,3,2,3,0,11,2.375,2,1.6667,3,2.6667,3.25,0.5,0,0.5,0
2,18,18,2,0,2,1,9,56,5.3,5.25,1,3,0,3,0,7,2.25,3,1,3,3.3333,3.5,1,0,1,0
2,18,18,2,1,2,3,1,83,3.1,3.625,0,4,4,3,0,11,2,3.6667,1,2.75,3,2.5,1.5,0,1.5,0
2,18,18,2,1,2,1,2,57,5,5.125,6,9,6,5,1,27,2.875,3.3333,1,1.75,1.6667,1.5,3,0,1,0
2,18,18,2,1,2,1,9,47,5.1,4.875,2,0,3,0,0,5,2.75,2,1,2.25,2,2.25,2,1,0,0
2,18,18,2,0,2,1,4,68,4.5,5,2,4,2,0,2,10,1.875,2.6667,1,2.5,3,3.5,1,0,1,0
2,19,19,2,0,2,6,10,44,4.4,5.5,0,5,0,0,0,5,1.875,3,1,2.75,3,2.5,1,0,0,0
1,19,19,1,0,1,1,3,55,3.5,3.75,3,4,0,0,0,7,2.5,1.3333,1,3,3.3333,3.25,0,0,1,0
2,19,19,2,1,2,1,12,43,4.1,4.75,0,3,2,0,1,6,3.25,1.3333,2,2.5,3.6667,3.25,2,1,2,0
1,19,19,1,0,2,1,4,42,5.2,5.375,0,3,0,0,0,3,1.75,1.3333,1,3.75,4,4,0,0,0,0
1,16,16,1,0,2,1,11,47,4.2,5,6,3,4,1,0,14,2.75,2,1.6667,2.25,2.3333,2,1.5,0,1,0
2,19,19,2,1,2,1,10,51,5.5,5.25,1,5,5,5,0,16,2.375,3,1.6667,3.75,3,3.25,1,0,1,0
2,19,19,2,0,2,2,3,36,4.7,4.125,0,4,3,0,0,7,2,1.3333,1.3333,3,3.3333,3.75,0.25,0,0,0
1,18,18,1,0,1,7,12,41,4,4.625,0,0,1,0,0,1,2.5,2.3333,1.6667,3,3,3,3,0,0,0
2,19,19,2,0,2,3,10,66,5.4,4.75,1,0,2,2,0,5,1.875,3,1,2,3,3,1,0,1,0
1,18,18,1,1,2,1,10,65,3.4,4.625,1,6,3,0,2,12,2.25,3.3333,1.6667,2,2,2.5,0.5,0,0,0
2,19,19,2,1,1,1,3,91,4.4,4.5,4,6,5,0,0,15,2.875,3,1,2.25,3,2.25,2,0,1,1
2,18,18,2,1,2,6,6,69,6,6,0,3,3,1,0,7,1.625,1,1,2.5,4,2.75,1,0,0,1
2,16,16,2,1,2,1,10,77,2,3.625,3,4,0,0,0,7,2.25,2,2,2.25,2,2,1,0,0,1
2,19,19,2,0,1,1,12,84,4.4,5.25,3,8,4,1,1,17,2.125,3.6667,1.6667,2,1.6667,2.5,1,0,1,0
2,19,19,2,0,2,1,11,43,4.5,4.75,0,1,0,1,0,2,2,2,2,3,3.3333,3,0.5,0,0,0
2,19,19,2,0,2,1,14,46,4.3,5,0,0,3,0,0,3,2,1.6667,1,3,3.6667,3,0,1,0,0
2,19,19,2,0,2,1,6,55,4.7,4.75,0,0,0,0,0,0,2.25,1,1.6667,3.5,3.3333,3.5,0.5,0,2,0
2,17,17,2,1,2,1,11,75,4.4,3.375,3,5,0,1,0,9,2.25,2.6667,1.3333,2,2,2.5,0,0,0,0
2,19,19,2,1,1,6,2,69,5.7,6,0,8,0,1,0,9,1.375,3,1,2.75,3.3333,3.5,1,0,0,0
2,18,18,2,1,1,1,10,77,4.6,5.125,2,6,0,0,0,8,2.375,2.6667,1.3333,2.75,3,2,1,0,0,0
2,17,17,2,0,2,1,10,58,5,5.5,1,4,0,0,0,5,2.125,1.3333,1.3333,2.25,3,3.25,2,1,0,0
2,18,18,2,1,2,2,1,41,5,5.375,9,2,2,1,2,16,2.125,1.6667,1.6667,2.5,4,3,0,0,0,1
1,18,18,1,1,2,1,12,55,4.3,5,1,3,0,3,1,8,2.625,3,1.6667,2.25,3,2.25,0.5,0,0.5,0
2,18,18,2,0,2,1,10,53,4.1,4.375,0,1,0,0,0,1,1.375,2,1,3.75,3.3333,3.5,0,0,0,0
2,18,18,2,1,2,1,8,50,4.2,4.75,2,5,0,0,1,8,2.125,1.3333,1,2.75,3.3333,2.5,0.5,0,0,1
2,18,18,2,1,2,1,6,84,4.5,3.375,6,9,7,5,1,28,2.75,3.6667,2,2.75,2,2,2,1,0,0
2,18,18,2,0,2,3,8,41,5,5.25,2,4,4,0,0,10,2.125,2,1.3333,2.5,3,2.5,1,0,0,0
2,17,17,2,0,2,6,14,69,5.7,5,0,0,1,0,0,1,1.75,1.3333,1.3333,3,3.3333,3.25,2,0,0,0
2,18,18,2,1,2,1,9,66,5.1,5.25,3,6,2,0,1,12,2.25,2.3333,1,2.5,3.3333,3.25,1,0,0,0
1,18,18,1,1,2,1,8,65,4.3,5.125,3,3,0,1,0,7,2.25,1,2,3.75,4,3.5,0,0,0,0
2,18,18,2,0,2,1,5,52,5.4,5.875,4,8,4,3,2,21,2.25,2.6667,1.6667,3,3.3333,3.25,0,0,0,0
2,18,18,2,0,2,1,12,65,3.3,5,6,5,0,0,0,11,2.125,4,1.3333,3.25,2.6667,2.75,1,0,0,0
1,18,18,1,1,1,2,5,102,3.6,4.5,7,11,5,4,2,29,3,3,2,2,2,1.5,1,0,0,0
2,18,18,2,1,2,3,1,85,5,5.125,3,8,2,3,1,17,3.375,4,1.3333,1.75,2.3333,1.25,4,0,1,1
1,17,17,1,1,2,3,13,79,2.9,4,7,10,6,2,1,26,3.25,3,1,1,1,1.5,0,0,0,1
2,17,17,2,0,2,6,13,50,4.8,4.875,0,2,1,3,0,6,1.625,2.3333,1.6667,2.25,2.3333,2,0,0,0,0
2,19,19,2,1,2,3,1,79,4.3,4.875,1,5,0,3,0,9,1.25,2.3333,1,3.5,4,3.25,2,0,2,1
2,17,17,2,1,2,6,11,87,5.2,5.375,2,8,1,4,1,16,1.5,4,1,2.75,3.3333,3,2,1,0,1
1,18,18,1,1,2,3,8,70,3.3,4.75,4,8,3,1,0,16,2,2.3333,1,2.25,2.6667,2.5,0.5,0,0,0
2,19,19,2,0,2,1,12,72,4.9,5.25,2,6,2,1,0,11,2.375,3.6667,1.3333,3,2.6667,2.75,1,0,1,0
2,18,18,2,1,2,1,1,32,5.3,5.75,0,0,0,0,1,1,2.5,1.6667,1,2.75,2.3333,3,1,0,0,0
2,17,17,2,0,2,6,6,59,4.5,5,9,10,5,5,3,32,4,4,2.3333,1,1,1,2,0,0,0
1,17,17,1,0,2,3,14,48,4.8,5.5,3,2,0,1,0,6,2.25,2,1,3.25,3.3333,4,0,0,0,0
2,19,19,2,1,2,1,14,62,4.8,4.75,6,5,0,0,1,12,1.875,3.3333,2.3333,1.5,2.3333,2,1,0,0,0
2,17,17,2,0,2,1,13,47,5.6,6,0,0,1,0,0,1,1.75,2.3333,1,3,3.3333,3.25,1,0,0,0
2,16,16,2,0,2,1,13,54,5.1,4.375,0,3,0,0,0,3,2.125,1.6667,1,3.75,2.6667,3.5,0,0,0,0
1,19,19,1,1,2,1,4,56,3.7,4.625,7,11,6,3,3,30,3.25,2.3333,1,1.5,1.3333,1.75,8,0,0,0
1,19,19,1,0,2,1,11,55,3.7,5.125,0,6,0,0,0,6,1.875,2,1.3333,3,3,3,0,0,0.25,0
1,18,18,1,1,2,3,3,51,2.1,3,4,5,0,1,2,12,2.25,2.6667,1.6667,2,1.6667,2,0.33,0,0,1
2,17,17,2,1,2,1,10,85,4.3,3.875,4,6,4,0,2,16,1.625,3,1.3333,2.25,2.6667,2.5,0,0,0,0
1,18,18,1,0,2,6,14,81,4.1,5.125,2,4,0,3,0,9,2.125,3,1,2.75,2.3333,2.75,0,0,0,0
1,18,18,1,0,3,6,11,66,4.7,4.625,0,2,1,0,0,3,1.75,2.6667,1.3333,3,2.6667,2.75,0,0,0,1
2,19,19,2,0,2,2,10,68,4.2,3.75,1,3,3,0,1,8,1.375,3.3333,1,4,4,3.25,3,0,0,0
2,19,19,2,1,2,2,4,71,4.1,5.125,2,0,0,0,0,2,2.125,2.6667,1,3,2.3333,2.75,0,0,0,0
2,17,17,2,1,2,3,11,57,5.5,5,1,7,3,0,0,11,2.375,2.3333,1,4,4,3.5,1,0,0,0
1,18,18,1,1,2,1,4,58,4,2.75,3,6,5,2,2,18,3,3.6667,1,1,1,1.5,0,1,0,1
1,19,19,1,0,2,6,6,64,4.2,5.25,0,6,2,0,0,8,2.5,2,1,2.5,3.3333,3,2,0,0,0
2,18,18,2,1,2,1,13,84,4.5,4.5,8,8,5,4,0,25,3.75,4,2,1.25,1,1.5,2,0,0,0
