0.66315,0.97139,0.97139,0.66315,0.27166,2.2793,-1.3367,0.16472,0.84179,0.02286,0.62463,1.5141,1.2931,1.763,2.2915,1.7052,1.8021,0.50395,4.3316,-0.76884,0.34144,0.089888,0.17006,-0.37283,0.95964,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,-0.59629,-0.40955,-0.45536,-0.059733,0.24869,1.8319,1.5141,-0.48183,1.1342,0.30999,1.2216,1.8021,0.50395,-0.92623,-1.1075,-1.3076,-1.6544,-0.17052,-0.37283,-0.7,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,-0.59629,-1.3367,1.5289,-0.33019,-0.20297,0.62463,-0.16024,-0.48183,-0.75225,-0.68075,-0.22919,0.92327,1.7612,1.3271,-1.4462,-2.1321,-1.3055,-0.17052,-0.37283,-0.7,-0.40408
-1.4987,-0.14366,-0.14366,-1.4987,0.27166,-0.59629,0.74942,0.84681,0.57133,-0.20297,1.0271,0.17462,-0.48183,0.50536,-0.68075,0.25441,0.26418,0.50395,-0.92623,0.58598,-0.48307,-0.95666,-0.5111,-0.37283,0.95964,-0.40408
-1.4987,0.97139,0.97139,-1.4987,0.27166,0.55395,0.74942,-0.021303,0.84179,0.3616,-0.58266,-0.49511,-0.92556,-0.75225,-0.68075,-0.83369,0.044479,-0.33425,1.3271,0.58598,-0.48307,-0.25896,0.17006,-0.37283,-0.7,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,-0.59629,-1.1049,1.2809,0.30088,-2.1225,0.2222,0.84436,0.84933,-0.12345,1.3007,0.73801,0.48387,1.7612,0.57601,-1.4462,-0.89533,-0.60781,0.17006,-0.37283,-0.7,-0.40408
0.66315,-0.14366,-0.14366,0.66315,0.27166,-0.59629,0.054038,-0.083311,0.75164,0.02286,1.8319,0.50949,2.1805,-0.12345,1.3007,1.4634,0.92327,0.084848,-0.17511,-0.09143,-0.070817,-0.60781,0.85122,-0.37283,-0.7,2.4596
0.66315,-1.2587,-1.2587,0.66315,0.27166,0.55395,-0.40955,-0.64138,-1.2317,-0.20297,0.62463,-0.49511,-0.48183,-0.75225,-0.68075,-0.35009,0.26418,0.92305,-0.17511,-1.1075,-1.3076,-0.95666,-0.5111,-0.37283,-0.7,-0.40408
0.66315,-0.14366,-0.14366,0.66315,0.27166,-0.02117,-1.5685,-0.021303,-0.78095,-1.3321,-0.58266,0.50949,1.7368,1.1342,1.3007,0.85891,1.143,-0.33425,1.3271,-0.09143,0.7537,-0.25896,-0.17052,-0.37283,2.6193,-0.40408
-1.4987,-0.14366,-0.14366,-1.4987,-3.1345,2.2793,-0.40955,-0.33134,0.30088,-1.1063,0.2222,0.84436,1.7368,-0.75225,1.3007,0.85891,-0.39492,-0.75335,0.57601,-0.43013,0.34144,-0.25896,-0.5111,-0.37283,-0.7,-0.40408
0.66315,-0.14366,-0.14366,0.66315,0.27166,-0.59629,-1.5685,1.1568,-0.60065,-0.20297,-0.18023,0.50949,-0.48183,-0.12345,0.30999,0.012609,-0.39492,1.3421,-0.92623,-1.1075,-1.3076,-1.6544,-0.5111,-0.37283,0.95964,-0.40408
0.66315,-0.14366,-0.14366,0.66315,0.27166,2.2793,0.98122,-1.2615,1.0221,1.152,1.4295,0.50949,-0.48183,0.50536,0.30999,0.61711,1.3627,0.92305,-0.92623,-0.76884,-2.1321,-0.60781,0.17006,-0.37283,-0.7,-0.40408
0.66315,-2.3738,-2.3738,0.66315,0.27166,-0.59629,-0.17776,1.963,-2.0431,-0.99337,2.2344,2.5187,2.1805,1.1342,2.2915,2.6724,-0.39492,1.3421,-0.92623,-0.76884,-1.7198,-1.3055,-0.5111,-0.37283,-0.7,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,-0.59629,0.74942,-0.7654,1.1122,1.0391,-0.58266,-0.82998,-0.92556,-0.75225,-0.68075,-0.95459,-1.054,-0.75335,-0.92623,-0.09143,1.5782,0.78759,0.17006,-0.37283,-0.7,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,-0.59629,-1.3367,-0.33134,-0.059733,-1.6708,-0.18023,0.84436,0.84933,-0.12345,1.3007,0.61711,-0.83431,0.50395,-0.92623,-0.43013,-0.48307,-1.3055,-0.5111,-0.37283,-0.7,-0.40408
0.66315,-0.14366,-0.14366,0.66315,-3.1345,-0.02117,-1.3367,1.8389,-0.14989,-0.090054,-0.18023,0.50949,0.84933,-0.75225,-0.68075,0.13351,-0.17522,-0.33425,-0.17511,-0.76884,-0.89533,-0.25896,2.2135,-0.37283,0.95964,2.4596
0.66315,-0.14366,-0.14366,0.66315,0.27166,-0.59629,-1.5685,-0.70339,0.30088,-0.31588,1.4295,0.84436,-0.038111,1.1342,2.2915,1.2216,0.48387,1.3421,0.57601,-1.4462,-0.48307,-0.60781,-0.17052,2.6657,-0.7,-0.40408
0.66315,-0.14366,-0.14366,0.66315,0.27166,-0.59629,-1.1049,-0.45536,-0.33019,0.13577,1.0271,1.849,2.1805,1.1342,2.2915,2.0679,1.8021,1.7612,0.57601,-1.4462,-0.89533,-0.60781,0.17006,-0.37283,-0.7,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,-0.59629,0.74942,1.2809,0.12057,0.47452,2.2344,-0.16024,0.40561,0.50536,-0.68075,0.73801,1.8021,0.50395,-0.17511,-0.43013,-0.070817,-0.60781,0.51064,-0.37283,0.95964,2.4596
0.66315,-0.14366,-0.14366,0.66315,0.27166,-0.59629,-1.1049,1.5909,-0.60065,-0.54171,-0.58266,0.17462,-0.92556,-0.75225,2.2915,-0.22919,0.26418,0.92305,1.3271,-1.1075,-0.89533,-1.3055,-0.25566,-0.37283,-0.7,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,-0.59629,0.28583,0.59878,-1.1416,-0.54171,-0.98509,-0.16024,1.2931,-0.75225,-0.68075,-0.22919,-0.17522,-0.33425,-0.17511,-0.43013,0.7537,-0.25896,0.85122,-0.37283,0.95964,-0.40408
0.66315,-0.14366,-0.14366,0.66315,0.27166,-0.59629,-1.5685,0.10271,0.21072,0.47452,-0.98509,0.17462,2.1805,-0.12345,0.30999,0.37531,0.044479,0.92305,1.3271,0.58598,0.34144,0.089888,0.17006,2.6657,0.95964,-0.40408
0.66315,-2.3738,-2.3738,0.66315,-3.1345,-0.59629,0.51763,-0.083311,0.30088,0.47452,0.2222,1.1792,-0.48183,-0.75225,-0.68075,0.13351,0.26418,0.92305,0.57601,-0.76884,-0.48307,-1.6544,-0.44298,2.6657,-0.7,-0.40408
0.66315,-0.14366,-0.14366,0.66315,0.27166,-0.02117,0.98122,-0.14532,0.93194,-0.31588,-0.18023,0.17462,-0.48183,-0.75225,0.30999,-0.22919,0.044479,-1.1724,0.57601,0.58598,1.5782,1.8341,-0.39871,-0.37283,0.95964,-0.40408
-1.4987,-0.14366,-0.14366,-1.4987,0.27166,-0.59629,1.4448,-1.3855,0.12057,0.58743,-0.58266,-1.1648,-0.92556,-0.75225,-0.68075,-1.0755,-1.2737,-0.75335,-0.17511,1.6021,0.7537,1.8341,-0.17052,-0.37283,-0.7,-0.40408
0.66315,-0.14366,-0.14366,0.66315,0.27166,-0.59629,0.51763,-0.51737,1.2024,1.2649,-0.98509,-0.49511,-0.92556,-0.75225,-0.68075,-0.95459,-1.2737,-0.33425,-0.17511,0.58598,0.34144,0.43874,-0.17052,-0.37283,0.95964,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,-0.59629,0.98122,-0.57938,1.0221,1.152,-0.98509,-1.1648,-0.92556,-0.75225,-0.68075,-1.1964,-0.83431,-1.5915,-0.92623,1.6021,1.5782,1.8341,-0.17052,-0.37283,0.95964,-0.40408
-1.4987,0.97139,0.97139,-1.4987,0.27166,-0.59629,0.74942,1.0948,0.12057,0.13577,0.2222,-0.16024,-0.48183,-0.75225,-0.68075,-0.35009,-1.2737,-1.1724,-0.17511,0.24728,-1.3076,0.43874,7.6628,2.6657,0.95964,-0.40408
-1.4987,0.97139,0.97139,-1.4987,-3.1345,-0.59629,-1.3367,1.8389,-0.6908,0.13577,1.8319,1.5141,2.1805,3.0206,2.2915,2.5515,2.2415,1.3421,1.3271,-0.76884,-2.1321,-1.6544,-0.5111,-0.37283,-0.7,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,-0.02117,-1.5685,0.28874,0.48118,-0.090054,1.0271,1.849,0.84933,-0.75225,1.3007,1.2216,-0.17522,1.3421,1.3271,1.2634,-0.48307,1.4853,-0.5111,-0.37283,-0.7,-0.40408
0.66315,-0.14366,-0.14366,0.66315,0.27166,-0.59629,0.98122,-1.1374,0.21072,0.24869,-0.98509,-0.82998,-0.92556,-0.75225,-0.68075,-1.0755,0.26418,-1.1724,-0.92623,1.2634,1.166,1.4853,-0.5111,-0.37283,-0.7,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,-0.59629,0.054038,-0.14532,1.1122,-0.65462,0.2222,-0.16024,-0.48183,-0.75225,0.30999,-0.22919,-0.83431,0.084848,-0.92623,-0.76884,-0.89533,-0.60781,-0.17052,-0.37283,0.95964,-0.40408
0.66315,-0.14366,-0.14366,0.66315,0.27166,0.55395,-1.5685,-1.1374,-0.33019,0.58743,-0.98509,-0.82998,-0.92556,-0.75225,-0.68075,-1.0755,-0.39492,-1.1724,-0.17511,1.2634,-0.070817,1.1364,0.17006,-0.37283,-0.7,2.4596
-1.4987,0.97139,0.97139,-1.4987,0.27166,-0.59629,0.74942,-0.26934,0.30088,0.3616,-0.98509,0.17462,-0.48183,0.50536,-0.68075,-0.35009,0.48387,0.084848,-0.17511,0.58598,0.34144,-0.25896,-0.42595,-0.37283,0.95964,-0.40408
0.66315,-0.14366,-0.14366,0.66315,0.27166,2.2793,0.98122,0.84681,-1.412,-0.090054,0.2222,1.1792,-0.038111,1.1342,-0.68075,0.61711,2.0218,-0.33425,2.8294,-0.43013,-0.48307,-0.60781,-0.17052,-0.37283,0.95964,-0.40408
-1.4987,0.97139,0.97139,-1.4987,0.27166,-0.59629,-1.5685,-1.3235,0.75164,1.0391,-0.18023,0.50949,1.7368,-0.75225,-0.68075,0.37531,0.92327,1.3421,1.3271,0.24728,-0.070817,-0.25896,0.17006,-0.37283,2.6193,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,-0.59629,-1.5685,-0.70339,-0.24004,0.58743,-0.18023,0.17462,-0.92556,-0.75225,0.30999,-0.35009,-0.61461,0.92305,-0.92623,0.24728,-0.070817,0.43874,-0.17052,-0.37283,-0.7,-0.40408
-1.4987,0.97139,0.97139,-1.4987,0.27166,-0.59629,0.74942,-0.7654,0.39103,0.3616,-0.98509,-0.49511,-0.92556,-0.75225,-0.68075,-0.95459,-0.39492,0.084848,2.0783,1.2634,0.7537,1.1364,-0.17052,-0.37283,0.95964,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,-0.59629,1.4448,-1.3235,0.84179,0.47452,-0.98509,-0.82998,-0.92556,-0.75225,-0.68075,-1.0755,-1.7131,-0.75335,-0.92623,1.9408,1.5782,1.8341,-0.17052,2.6657,0.12982,-0.40408
-1.4987,0.97139,0.97139,-1.4987,0.27166,-0.59629,0.74942,-0.021303,0.39103,0.58743,-0.98509,-0.82998,-0.92556,-0.12345,-0.68075,-0.95459,-0.61461,-0.75335,-0.92623,0.58598,0.34144,0.43874,-0.17052,2.6657,-0.7,-0.40408
-1.4987,0.97139,0.97139,-1.4987,-3.1345,-0.59629,-1.5685,-0.14532,-0.24004,0.13577,-0.58266,0.50949,1.2931,-0.12345,0.30999,0.37531,-0.17522,0.084848,1.3271,-1.1075,0.34144,1.1364,1.1918,-0.37283,-0.7,2.4596
0.66315,-1.2587,-1.2587,0.66315,0.27166,-0.02117,1.213,-0.083311,0.30088,-0.20297,-0.98509,-1.1648,-0.92556,-0.75225,-0.68075,-1.1964,-1.9328,0.92305,-0.92623,1.2634,1.166,1.8341,-0.5111,-0.37283,-0.7,-0.40408
0.66315,-0.14366,-0.14366,0.66315,0.27166,-0.02117,0.74942,-1.0134,-0.78095,-0.76754,-0.18023,-1.4997,-0.92556,-0.75225,-0.68075,-1.0755,0.044479,-0.75335,-0.17511,0.58598,0.34144,0.43874,-0.17052,-0.37283,-0.7,-0.40408
-1.4987,0.97139,0.97139,-1.4987,0.27166,-0.59629,-1.5685,3.0171,-0.33019,-0.20297,0.2222,1.1792,1.2931,2.3918,2.2915,1.5843,0.70357,1.7612,0.57601,-1.4462,-0.48307,-1.6544,-0.5111,-0.37283,-0.7,2.4596
-1.4987,-0.14366,-0.14366,-1.4987,0.27166,-0.59629,0.054038,0.040705,0.03042,0.13577,0.62463,-1.1648,2.1805,-0.12345,-0.68075,0.25441,0.044479,0.50395,0.57601,0.58598,-0.070817,0.089888,-0.17052,-0.37283,-0.7,-0.40408
0.66315,-0.14366,-0.14366,0.66315,0.27166,-0.02117,-1.1049,1.8389,0.30088,-0.31588,2.6368,0.17462,0.40561,-0.75225,0.30999,0.85891,2.2415,-0.33425,-0.92623,-0.43013,-2.1321,-0.25896,-0.17052,-0.37283,-0.7,-0.40408
-1.4987,-0.14366,-0.14366,-1.4987,0.27166,-0.59629,0.74942,1.7769,0.93194,0.47452,-0.58266,0.50949,-0.92556,-0.12345,1.3007,-0.10829,-0.39492,0.50395,-0.92623,-1.4462,-2.1321,-0.95666,-0.17052,2.6657,0.95964,-0.40408
-1.4987,0.97139,0.97139,-1.4987,0.27166,0.55395,0.054038,-0.88942,-0.60065,-0.31588,-0.98509,-1.4997,-0.92556,-0.75225,-0.68075,-1.3173,-1.7131,-0.33425,-0.92623,1.9408,0.7537,1.1364,-0.5111,-0.37283,0.95964,-0.40408
0.66315,-2.3738,-2.3738,0.66315,0.27166,-0.59629,1.4448,1.1568,0.48118,0.70034,-0.18023,-0.16024,-0.92556,-0.12345,-0.68075,-0.47099,-0.83431,1.3421,-0.17511,-1.4462,-0.070817,-0.60781,0.17006,2.6657,0.95964,-0.40408
0.66315,-1.2587,-1.2587,0.66315,0.27166,-0.59629,0.054038,1.5909,1.0221,0.13577,0.62463,1.5141,0.84933,1.1342,2.2915,1.4634,-0.39492,0.92305,-0.92623,-0.76884,-1.3076,-0.25896,-0.17052,-0.37283,-0.7,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,-0.02117,-1.5685,1.2189,-0.059733,0.24869,0.2222,0.17462,1.2931,-0.75225,1.3007,0.49621,-0.61461,0.92305,-0.17511,0.92468,1.5782,1.4853,-0.5111,-0.37283,-0.7,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,0.55395,0.74942,0.90882,0.75164,0.92617,-0.58266,-1.4997,-0.92556,-0.75225,-0.68075,-1.1964,-0.83431,-0.75335,2.0783,0.58598,-0.070817,-0.25896,-0.17052,-0.37283,0.95964,-0.40408
0.66315,-2.3738,-2.3738,0.66315,0.27166,2.2793,0.98122,-0.45536,0.39103,0.47452,-0.58266,-1.1648,-0.92556,-0.75225,-0.68075,-1.0755,-0.61461,-1.5915,-0.92623,1.2634,0.7537,0.43874,-0.17052,-0.37283,-0.7,-0.40408
0.66315,-2.3738,-2.3738,0.66315,0.27166,-0.02117,-0.17776,0.53677,0.39103,0.3616,-0.98509,-0.49511,1.2931,-0.75225,-0.68075,-0.35009,-1.2737,-0.75335,-0.17511,0.24728,0.34144,0.78759,-0.5111,-0.37283,-0.7,-0.40408
0.66315,-2.3738,-2.3738,0.66315,0.27166,-0.02117,0.054038,1.1568,0.93194,-0.31588,-0.58266,-1.1648,-0.92556,-0.75225,-0.68075,-1.0755,0.26418,-0.75335,1.3271,-0.76884,-0.070817,-0.60781,-0.17052,-0.37283,-0.7,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,2.8544,0.98122,1.9009,-0.14989,1.0391,-0.58266,-0.82998,-0.92556,-0.75225,-0.68075,-0.95459,0.044479,-0.33425,-0.92623,0.24728,-0.070817,0.089888,0.51064,-0.37283,-0.7,2.4596
0.66315,0.97139,0.97139,0.66315,0.27166,2.2793,1.4448,-1.3235,0.48118,0.70034,-0.98509,-1.4997,-0.92556,-0.75225,-0.68075,-1.3173,-1.2737,0.084848,-0.92623,1.6021,1.5782,1.1364,0.17006,-0.37283,-0.7,-0.40408
-1.4987,-2.3738,-2.3738,-1.4987,0.27166,0.55395,0.98122,0.7848,-0.8711,-0.20297,-0.18023,0.17462,-0.038111,1.1342,-0.68075,0.13351,-0.61461,0.92305,-0.17511,0.24728,-0.48307,-1.3055,-0.5111,-0.37283,-0.7,-0.40408
0.66315,-2.3738,-2.3738,0.66315,0.27166,-0.59629,-0.40955,0.040705,-0.24004,-0.090054,0.62463,-0.82998,-0.48183,-0.75225,0.30999,-0.35009,-1.054,0.92305,-0.92623,-0.09143,1.166,-0.25896,-0.00022984,-0.37283,-0.7,-0.40408
0.66315,-1.2587,-1.2587,0.66315,0.27166,-0.59629,0.74942,-0.64138,0.39103,0.70034,-0.18023,-0.82998,-0.92556,-0.75225,-0.68075,-0.83369,-1.054,-0.75335,1.3271,-0.09143,0.34144,0.43874,6.3005,-0.37283,-0.7,-0.40408
0.66315,-1.2587,-1.2587,0.66315,0.27166,-0.59629,0.74942,-0.083311,0.48118,0.81326,-0.98509,-0.49511,-0.48183,-0.75225,-0.68075,-0.83369,-0.83431,0.084848,-0.92623,0.58598,0.34144,0.089888,0.17006,-0.37283,-0.7,-0.40408
-1.4987,-1.2587,-1.2587,-1.4987,0.27166,2.2793,-0.87314,-0.20733,0.21072,0.02286,1.0271,-0.49511,1.2931,1.1342,-0.68075,0.61711,0.26418,-0.33425,-0.17511,-0.43013,-0.070817,0.43874,-0.17052,2.6657,-0.7,-0.40408
-1.4987,0.97139,0.97139,-1.4987,-3.1345,-0.59629,-1.5685,0.47476,-1.5923,-2.2354,1.0271,-1.1648,-0.92556,-0.75225,-0.68075,-0.59189,0.044479,0.084848,1.3271,-0.76884,-0.89533,-0.95666,-0.17052,-0.37283,-0.7,-0.40408
0.66315,-0.14366,-0.14366,0.66315,0.27166,-0.59629,0.51763,-1.2615,1.2926,1.2649,0.2222,1.5141,-0.48183,-0.12345,0.30999,0.49621,0.26418,0.50395,0.57601,0.24728,-0.070817,0.43874,-0.17052,-0.37283,-0.7,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,-0.59629,1.4448,2.149,0.39103,0.24869,-0.98509,0.50949,-0.48183,0.50536,-0.68075,-0.22919,-1.054,0.50395,-0.92623,-0.43013,0.34144,-0.60781,0.17006,-0.37283,2.6193,2.4596
0.66315,-0.14366,-0.14366,0.66315,0.27166,-0.02117,-1.5685,-1.1374,-0.51049,0.24869,-0.98509,-0.82998,0.84933,-0.12345,-0.68075,-0.47099,-1.054,0.084848,-0.17511,-0.09143,1.5782,0.43874,1.1918,2.6657,2.6193,-0.40408
-1.4987,-0.14366,-0.14366,-1.4987,0.27166,-0.59629,-1.5685,-1.6335,-1.5022,-0.88045,0.62463,0.17462,-0.48183,-0.75225,-0.68075,-0.10829,-0.39492,-0.33425,-0.92623,-1.1075,-0.89533,-0.25896,0.17006,-0.37283,-0.7,2.4596
0.66315,0.97139,0.97139,0.66315,0.27166,-0.59629,-0.17776,0.35074,0.30088,0.92617,2.6368,1.5141,0.40561,1.1342,2.2915,1.947,2.2415,1.7612,0.57601,-0.76884,-0.48307,-1.6544,-0.17052,-0.37283,2.6193,-0.40408
0.66315,-0.14366,-0.14366,0.66315,0.27166,0.55395,0.51763,0.90882,0.12057,0.24869,-0.98509,-0.16024,-0.48183,-0.75225,-0.68075,-0.71279,-1.054,0.084848,-0.92623,0.92468,0.7537,0.43874,-0.17052,-0.37283,0.95964,-0.40408
0.66315,-0.14366,-0.14366,0.66315,0.27166,2.2793,1.213,1.0948,0.21072,0.3616,-0.18023,0.50949,-0.92556,-0.75225,-0.68075,-0.35009,-0.61461,1.3421,-0.92623,-1.1075,-0.48307,-0.25896,0.17006,-0.37283,-0.7,-0.40408
-1.4987,-0.14366,-0.14366,-1.4987,0.27166,-0.59629,0.74942,0.16472,1.2926,0.47452,-0.58266,-1.4997,-0.92556,-0.75225,-0.68075,-1.1964,-0.61461,-0.33425,-0.17511,1.6021,0.7537,0.43874,-0.5111,-0.37283,0.95964,-0.40408
-1.4987,0.97139,0.97139,-1.4987,0.27166,-0.59629,-0.17776,0.72279,0.57133,0.47452,-0.98509,-1.1648,-0.92556,-0.75225,-0.68075,-1.1964,-0.17522,-0.75335,-0.92623,1.2634,0.7537,0.78759,-0.17052,-0.37283,2.6193,-0.40408
-1.4987,0.97139,0.97139,-1.4987,0.27166,-0.02117,-0.40955,1.0328,-0.8711,-0.88045,-0.58266,-1.1648,-0.92556,-0.75225,-0.68075,-1.0755,-0.17522,-2.0106,0.57601,0.58598,0.34144,0.089888,-0.5111,-0.37283,0.95964,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,-0.59629,-0.64135,-0.57938,0.84179,1.0391,1.8319,1.849,1.7368,3.6494,2.2915,2.6724,0.48387,1.3421,2.8294,-2.1237,-2.1321,-2.3521,-0.17052,-0.37283,0.95964,-0.40408
-1.4987,-0.14366,-0.14366,-1.4987,0.27166,-0.59629,1.213,-0.95142,0.66149,-0.20297,-0.98509,-1.4997,-0.92556,-0.75225,-0.68075,-1.3173,-1.054,-1.5915,-0.17511,1.6021,1.5782,1.4853,-0.5111,2.6657,0.12982,-0.40408
-1.4987,0.97139,0.97139,-1.4987,0.27166,-0.59629,-1.5685,1.2189,0.39103,0.81326,0.62463,0.17462,-0.48183,-0.75225,-0.68075,-0.10829,0.48387,0.50395,-0.17511,-1.4462,-1.7198,-0.60781,-0.17052,-0.37283,0.12982,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,-0.59629,0.74942,-1.0134,-0.8711,-0.20297,0.62463,-0.49511,-0.92556,-0.75225,-0.68075,-0.47099,1.143,-0.75335,-0.17511,0.24728,-0.070817,0.43874,-0.17052,-0.37283,0.95964,-0.40408
0.66315,-2.3738,-2.3738,0.66315,0.27166,-0.59629,-0.87314,0.97082,-0.60065,-0.20297,1.4295,1.1792,2.1805,1.1342,1.3007,1.8261,1.3627,0.92305,1.3271,-1.785,-0.89533,-1.6544,5.6193,2.6657,-0.7,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,-0.59629,-0.87314,0.7848,-0.42034,-0.99337,1.0271,1.1792,1.2931,1.1342,0.30999,1.3425,0.26418,0.084848,-0.17511,0.24728,-0.89533,-0.95666,-0.17052,-0.37283,0.95964,-0.40408
0.66315,0.97139,0.97139,0.66315,0.27166,-0.59629,0.98122,-1.3235,1.4729,0.58743,-0.18023,-1.4997,-0.48183,0.50536,-0.68075,-0.71279,-0.83431,-0.75335,-0.92623,1.9408,1.5782,1.8341,0.17006,-0.37283,0.95964,-0.40408
0.66315,-0.14366,-0.14366,0.66315,0.27166,-0.02117,0.74942,0.040705,0.66149,-0.20297,0.2222,1.1792,0.84933,1.763,0.30999,1.1007,-0.39492,1.3421,-0.17511,-0.09143,0.7537,0.78759,-0.17052,-0.37283,0.95964,2.4596
