18,2,2,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,114,0,1,12,5,1,2,8,1,5,6,0,0,0,0,0,1,1.6,1.125,2.6,1,0,0,20,9,10,8,4,5.25,0,2,0,0,0,2,1.6667,1.3333,3.5,2.6667,3.5,1.6667,1,1,35,16,8,11,6,9,4,25,5,5,5,9,6,5,4,6,3,5,7,20,10,0.25625,0,6,6,5,6,5,8,13,8,9,11,8,1,5,7,4,2,4,4,-1.6691
19,1,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,1.4,1,1.4,1,0,0,19,16,13,13,4.7,5,0,5,1,2,0,2.5,2.6667,1.3333,3,3,2.5,2,3,3.8571,30,13,12,8,6,3,7,28,5,5,7,9,7,5,4,4,3,10,9,34,12,0,0,6,7,5,10,6,13,11,11,5,9,10,4,0,6,2,1,8,5,-1.2777
18,2,2,6,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,135,0,1,17,7,2,7,19,0,1,28,8,2,7,8,3,3.2,3.2,2.25,3.4,1,1,3,20,18,16,25,2.8,4.5,3,8,2,3,0,3.375,2.3333,2.6667,2.25,2.3333,2.25,3,2.4,3,63,31,16,21,7,9,3,16,5,5,6,14,13,5,16,13,4,8,8,15,20,0.55,0,14,8,7,14,9,11,12,11,14,16,0,0,0,7,8,1,1,2,0.48396
19,1,2,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,145,0,1,2,1,0,1,3,0,0,0,1,1,0,1,4,3.8,1.6,1.375,3.4,1.8,1,2,12,10,9,13,5.2,5.75,2,6,6,0,0,2.75,3.6667,2,2.75,2.6667,2.5,2.3333,3.3,3.7143,32,14,13,6,6,3,7,21,5,5,6,8,8,5,5,4,5,8,7,31,16,0.45,0,8,5,5,9,6,11,13,11,8,9,9,0,0,3,2,3,6,6,0.58183
19,2,2,1,13,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,180,0,1,3,0,2,1,4,0,0,1,1,1,3,1,4,2.8,1,1,1.6,1.4,0,0,16,10,10,18,4.1,5.25,2,5,0,0,1,1.875,3.3333,1,2.75,2.6667,3,2.6667,2.6,3.2857,26,11,12,7,6,3,5,28,5,6,7,8,9,5,4,5,4,5,8,28,18,0.2625,0,10,5,5,12,5,10,11,12,4,13,0,0,0,5,6,4,4,5,-1.3755
19,1,2,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,185,0,1,7,3,0,1,9,0,1,1,0,3,9,5,0,3.2,1.2,1,3.6,1.2,0,0,18,13,11,11,4.8,5,0,3,0,0,0,2,2.6667,2.3333,3.5,3.3333,3.5,1.3333,1.4,1.8571,40,17,16,14,6,8,6,29,6,13,12,9,13,6,5,8,10,14,9,37,17,2.5938,7,6,5,5,7,5,13,12,10,4,8,7,1,0,7,2,1,8,5,-1.6691
19,2,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,1,6,2,0,1,2,0,0,0,2,0,0,0,1,2,1,1,1.4,1,1,2,9,16,11,8,5.3,5.125,0,2,0,0,0,1.25,2,1,4,4,4,1.3333,1.4,1.5714,25,13,8,6,6,3,4,31,5,6,13,8,7,5,4,4,5,5,7,25,8,0.5875,0,6,5,5,5,5,13,9,12,11,16,0,0,0,2,2,0,0,2,-1.6691
19,1,2,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,145,0,1,8,3,0,2,10,0,0,1,1,3,2,3,0,3.4,1.4,1.125,3.4,2,1,7,16,16,14,19,4.8,5.25,0,2,0,1,0,1.875,2,1,3,3,3,1.3333,2.2,2.7143,40,18,15,11,6,6,4,22,6,5,6,9,12,5,5,10,4,10,12,31,17,0.175,2,6,6,5,6,5,11,13,12,8,14,6,0,0,3,5,2,0,2,0.09249
17,2,2,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,170,0,1,16,5,1,0,5,0,0,2,2,3,4,3,1,3.4,1,1,1.8,1.6,0,0,9,17,18,20,4.7,4.375,0,1,0,0,0,1.125,3.3333,1,3.5,3.6667,4,1.3333,1.3,1.4286,44,21,11,11,7,5,7,21,8,9,22,10,17,5,8,9,12,18,7,33,13,2.9625,8,10,5,5,7,5,8,11,11,8,11,8,1,2,8,3,1,7,8,-0.8716
18,2,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,1,13,8,1,6,12,0,0,19,6,2,7,2,0,1.8,1,1,2.4,1,0,0,12,10,16,11,3.5,3.75,2,0,0,0,0,2.25,2,1.3333,3,3,3,2,3.4,3.8571,41,15,13,12,8,6,4,15,7,9,5,8,6,5,6,9,4,5,7,26,17,0.275,18,8,7,5,10,5,10,10,11,10,13,3,0,0,8,4,0,3,2,-0.78832
